~/Desktop/AV/IMG/img_1.jpg,13,25
~/Desktop/AV/IMG/img_2.jpg,13,25
~/Desktop/AV/IMG/img_3.jpg,13,25
~/Desktop/AV/IMG/img_4.jpg,13,25
~/Desktop/AV/IMG/img_5.jpg,13,25
~/Desktop/AV/IMG/img_6.jpg,13,25
~/Desktop/AV/IMG/img_7.jpg,13,25
~/Desktop/AV/IMG/img_8.jpg,13,25
~/Desktop/AV/IMG/img_9.jpg,13,25
~/Desktop/AV/IMG/img_10.jpg,13,38
~/Desktop/AV/IMG/img_11.jpg,13,38
~/Desktop/AV/IMG/img_12.jpg,13,38
~/Desktop/AV/IMG/img_13.jpg,13,38
~/Desktop/AV/IMG/img_14.jpg,13,38
~/Desktop/AV/IMG/img_15.jpg,13,80
~/Desktop/AV/IMG/img_16.jpg,13,80
~/Desktop/AV/IMG/img_17.jpg,13,80
~/Desktop/AV/IMG/img_18.jpg,13,80
~/Desktop/AV/IMG/img_19.jpg,13,80
~/Desktop/AV/IMG/img_20.jpg,13,80
~/Desktop/AV/IMG/img_21.jpg,13,80
~/Desktop/AV/IMG/img_22.jpg,13,80
~/Desktop/AV/IMG/img_23.jpg,13,80
~/Desktop/AV/IMG/img_24.jpg,13,80
~/Desktop/AV/IMG/img_25.jpg,13,80
~/Desktop/AV/IMG/img_26.jpg,13,80
~/Desktop/AV/IMG/img_27.jpg,13,80
~/Desktop/AV/IMG/img_28.jpg,13,80
~/Desktop/AV/IMG/img_29.jpg,13,80
~/Desktop/AV/IMG/img_30.jpg,13,80
~/Desktop/AV/IMG/img_31.jpg,13,80
~/Desktop/AV/IMG/img_32.jpg,13,80
~/Desktop/AV/IMG/img_33.jpg,13,80
~/Desktop/AV/IMG/img_34.jpg,13,80
~/Desktop/AV/IMG/img_35.jpg,13,80
~/Desktop/AV/IMG/img_36.jpg,10,80
~/Desktop/AV/IMG/img_37.jpg,10,80
~/Desktop/AV/IMG/img_38.jpg,10,80
~/Desktop/AV/IMG/img_39.jpg,10,80
~/Desktop/AV/IMG/img_40.jpg,10,80
~/Desktop/AV/IMG/img_41.jpg,10,80
~/Desktop/AV/IMG/img_42.jpg,10,80
~/Desktop/AV/IMG/img_43.jpg,10,80
~/Desktop/AV/IMG/img_44.jpg,10,80
~/Desktop/AV/IMG/img_45.jpg,10,80
~/Desktop/AV/IMG/img_46.jpg,10,80
~/Desktop/AV/IMG/img_47.jpg,10,80
~/Desktop/AV/IMG/img_48.jpg,10,80
~/Desktop/AV/IMG/img_49.jpg,10,80
~/Desktop/AV/IMG/img_50.jpg,13,80
~/Desktop/AV/IMG/img_51.jpg,13,80
~/Desktop/AV/IMG/img_52.jpg,13,80
~/Desktop/AV/IMG/img_53.jpg,13,80
~/Desktop/AV/IMG/img_54.jpg,13,80
~/Desktop/AV/IMG/img_55.jpg,13,80
~/Desktop/AV/IMG/img_56.jpg,13,80
~/Desktop/AV/IMG/img_57.jpg,13,80
~/Desktop/AV/IMG/img_58.jpg,13,80
~/Desktop/AV/IMG/img_59.jpg,13,80
~/Desktop/AV/IMG/img_60.jpg,13,80
~/Desktop/AV/IMG/img_61.jpg,14,80
~/Desktop/AV/IMG/img_62.jpg,14,80
~/Desktop/AV/IMG/img_63.jpg,14,80
~/Desktop/AV/IMG/img_64.jpg,13,80
~/Desktop/AV/IMG/img_65.jpg,13,80
